arterycode,direction,sideofint,centreline_id,artery_type,match_on_case,was_match_on_case
5688,Eastbound,W,14039234,2,10,6
5688,Westbound,W,14039234,2,10,6
5938,Westbound,E,13502871,2,10,6
5938,Northbound,N,105484,2,10,6
5938,Southbound,N,105484,2,10,6
5938,Northbound,S,105605,2,10,6
5938,Southbound,S,105605,2,10,6
5938,Westbound,W,105696,2,10,6
5954,Eastbound,E,8443,2,10,6
5954,Westbound,E,8443,2,10,6
5954,Northbound,N,8307,2,10,6
5954,Southbound,N,8307,2,10,6
5954,Northbound,S,14067459,2,10,6
5954,Southbound,S,14067459,2,10,6
5954,Eastbound,W,8837556,2,10,6
5954,Westbound,W,8837556,2,10,6
6014,Eastbound,E,112799,2,10,6
6014,Westbound,E,112800,2,10,6
6014,Northbound,S,30054229,2,10,6
6014,Southbound,S,30054229,2,10,6
6014,Eastbound,W,4355284,2,10,6
6014,Westbound,W,4355284,2,10,6
6204,Eastbound,E,7466844,2,10,6
6204,Westbound,E,7466844,2,10,6
6204,Northbound,N,1144630,2,10,6
6204,Southbound,N,1144630,2,10,6
6204,Northbound,S,7399038,2,10,6
6204,Southbound,S,7399038,2,10,6
6204,Eastbound,W,1144740,2,10,6
6204,Westbound,W,1144740,2,10,6
6284,Eastbound,E,111785,2,10,6
6284,Westbound,E,111785,2,10,6
6284,Northbound,N,111786,2,10,6
6284,Southbound,N,111786,2,10,6
6284,Northbound,S,111813,2,10,6
6284,Southbound,S,111813,2,10,6
6284,Eastbound,W,30015906,2,10,6
6284,Westbound,W,30015906,2,10,6
6465,Eastbound,E,30076967,2,10,6
6465,Westbound,E,30076967,2,10,6
6465,Northbound,N,30076965,2,10,6
6465,Southbound,N,30076965,2,10,6
6465,Northbound,S,1141641,2,10,6
6465,Southbound,S,1141641,2,10,6
6465,Eastbound,W,8492575,2,10,6
6465,Westbound,W,8492575,2,10,6
6667,Eastbound,E,112423,2,10,6
6667,Westbound,E,112423,2,10,6
6667,Northbound,N,112424,2,10,6
6667,Southbound,N,112424,2,10,6
6667,Northbound,S,4503983,2,10,6
6667,Southbound,S,4503983,2,10,6
6667,Eastbound,W,20146725,2,10,6
6667,Westbound,W,20146725,2,10,6
7281,Northbound,N,3324102,2,10,6
7281,Southbound,N,7641410,2,10,6
7281,Northbound,S,7641278,2,10,6
7281,Southbound,S,7641278,2,10,6
7281,Eastbound,W,14615205,2,10,6
7281,Westbound,W,14615205,2,10,6
9793,Eastbound,E,7130472,2,10,6
9793,Westbound,E,7130472,2,10,6
9793,Northbound,N,7130464,2,10,6
9793,Southbound,N,7130464,2,10,6
9793,Northbound,S,7130493,2,10,6
9793,Southbound,S,7130493,2,10,6
9793,Eastbound,W,1137637,2,10,6
9793,Westbound,W,1137637,2,10,6
11122,Northbound,N,6341041,2,10,6
11122,Northbound,S,30030180,2,10,6
11324,Eastbound,E,7553950,2,10,6
11324,Westbound,E,7553950,2,10,6
11324,Northbound,N,14025058,2,10,6
11324,Southbound,N,14025058,2,10,6
11324,Northbound,S,8491846,2,10,6
11324,Southbound,S,8491846,2,10,6
11324,Eastbound,W,14025230,2,10,6
11324,Westbound,W,14025230,2,10,6
11826,Eastbound,E,437260,2,10,6
11826,Westbound,E,437260,2,10,6
11826,Northbound,N,437237,2,10,6
11826,Southbound,N,437237,2,10,6
11826,Northbound,S,437330,2,10,6
11826,Southbound,S,437330,2,10,6
11826,Eastbound,W,437238,2,10,6
11826,Westbound,W,437238,2,10,6
11897,Northbound,N,1140112,2,10,6
11897,Southbound,N,1140112,2,10,6
11897,Southbound,S,1140655,2,10,6
11897,Eastbound,W,2923714,2,10,6
11897,Westbound,W,2923714,2,10,6
12028,Eastbound,E,1335,2,10,6
12028,Westbound,E,1335,2,10,6
12028,Northbound,N,1325,2,10,6
12028,Southbound,N,1325,2,10,6
12028,Northbound,S,20081426,2,10,6
12028,Southbound,S,20081426,2,10,6
12028,Eastbound,W,1345,2,10,6
12028,Westbound,W,1345,2,10,6
12115,Eastbound,E,1141758,2,10,6
12115,Westbound,E,1141758,2,10,6
12115,Northbound,N,14021124,2,10,6
12115,Southbound,N,14021124,2,10,6
12115,Northbound,S,1141900,2,10,6
12115,Southbound,S,1141900,2,10,6
12115,Eastbound,W,14037715,2,10,6
12115,Westbound,W,14037715,2,10,6
12119,Eastbound,E,14021154,2,10,6
12119,Westbound,E,14021154,2,10,6
12119,Northbound,N,1141672,2,10,6
12119,Southbound,N,1141672,2,10,6
12119,Northbound,S,7950454,2,10,6
12119,Southbound,S,7950454,2,10,6
12119,Eastbound,W,14021106,2,10,6
12119,Westbound,W,14021106,2,10,6
12189,Eastbound,E,1140924,2,10,6
12189,Westbound,E,1140924,2,10,6
12189,Northbound,N,1140925,2,10,6
12189,Southbound,N,1140925,2,10,6
12189,Eastbound,W,1140983,2,10,6
12189,Westbound,W,1140983,2,10,6
12429,Eastbound,E,308,2,10,6
12429,Westbound,E,308,2,10,6
12429,Northbound,N,307,2,10,6
12429,Southbound,N,307,2,10,6
12429,Northbound,S,343,2,10,6
12429,Southbound,S,343,2,10,6
12429,Eastbound,W,343,2,10,6
12429,Westbound,W,343,2,10,6
15148,Eastbound,E,8260485,2,10,6
15148,Westbound,E,8260485,2,10,6
15148,Northbound,N,1143731,2,10,6
15148,Southbound,N,1143731,2,10,6
15148,Northbound,S,9135320,2,10,6
15148,Southbound,S,9135320,2,10,6
15148,Eastbound,W,14013971,2,10,6
15148,Westbound,W,14013971,2,10,6
21008,Eastbound,E,1141537,2,10,6
21008,Westbound,E,1141537,2,10,6
21008,Northbound,N,7950472,2,10,6
21008,Southbound,N,7950472,2,10,6
21008,Northbound,S,1141672,2,10,6
21008,Southbound,S,1141672,2,10,6
21008,Eastbound,W,2981086,2,10,6
21008,Westbound,W,2981086,2,10,6
24079,Eastbound,E,8837556,2,10,6
24079,Westbound,E,8837556,2,10,6
24079,Northbound,N,11129868,2,10,6
24079,Southbound,N,11129868,2,10,6
24079,Northbound,S,14067447,2,10,6
24079,Southbound,S,14067447,2,10,6
24079,Eastbound,W,8243,2,10,6
24079,Westbound,W,8243,2,10,6
24187,Eastbound,E,12387603,2,10,6
24187,Westbound,E,12387603,2,10,6
24187,Northbound,N,907361,2,10,6
24187,Southbound,N,907361,2,10,6
24187,Northbound,S,20232408,2,10,6
24187,Southbound,S,20232408,2,10,6
24187,Eastbound,W,20232381,2,10,6
24187,Westbound,W,20232381,2,10,6
25913,Northbound,N,8407197,2,10,9
25913,Southbound,N,8407197,2,10,9
25913,Eastbound,W,908520,2,10,9
25913,Westbound,W,908520,2,10,9
26224,Eastbound,E,3369758,2,10,6
26224,Westbound,E,3369758,2,10,6
26224,Northbound,N,6973860,2,10,6
26224,Southbound,N,6973860,2,10,6
26224,Northbound,S,9392788,2,10,6
26224,Southbound,S,9392788,2,10,6
26360,Eastbound,E,791,2,10,6
26360,Westbound,E,791,2,10,6
26360,Northbound,N,13991148,2,10,6
26360,Southbound,N,13991148,2,10,6
26360,Northbound,S,804,2,10,6
26360,Southbound,S,804,2,10,6
26360,Eastbound,W,8680749,2,10,6
26360,Westbound,W,8680749,2,10,6
28039,Eastbound,E,441245,2,10,6
28039,Westbound,E,441245,2,10,6
28039,Northbound,N,441195,2,10,6
28039,Southbound,N,441195,2,10,6
28039,Northbound,S,441437,2,10,6
28039,Southbound,S,441437,2,10,6
28039,Eastbound,W,441196,2,10,6
28039,Westbound,W,441196,2,10,6
28280,Eastbound,E,1116,2,10,6
28280,Westbound,E,1116,2,10,6
28280,Northbound,N,1117,2,10,6
28280,Southbound,N,1117,2,10,6
28280,Northbound,S,1191,2,10,6
28280,Southbound,S,1191,2,10,6
28280,Eastbound,W,7523481,2,10,6
28280,Westbound,W,7523481,2,10,6
28953,Eastbound,E,1139388,2,10,6
28953,Westbound,E,1139388,2,10,6
28953,Northbound,N,14015981,2,10,6
28953,Southbound,N,14015981,2,10,6
28953,Northbound,S,10494084,2,10,6
28953,Southbound,S,10494084,2,10,6
28953,Eastbound,W,10516533,2,10,6
28953,Westbound,W,10516533,2,10,6
28968,Eastbound,E,103346,2,10,6
28968,Westbound,E,103346,2,10,6
28968,Southbound,N,103347,2,10,6
28968,Northbound,S,30002425,2,10,6
28968,Southbound,S,30002425,2,10,6
28968,Eastbound,W,30002427,2,10,6
28968,Westbound,W,30002427,2,10,6
29515,Eastbound,E,14662276,2,10,6
29515,Westbound,E,14662276,2,10,6
29515,Northbound,S,30008122,2,10,6
29515,Southbound,S,30008122,2,10,6
29515,Eastbound,W,1147347,2,10,6
29515,Westbound,W,1147347,2,10,6
29525,Eastbound,E,14254066,2,10,6
29525,Southbound,S,30010586,2,10,6
29525,Eastbound,W,14254065,2,10,6
29853,Eastbound,E,9909732,2,10,6
29853,Westbound,E,9909732,2,10,6
29853,Northbound,S,7754192,2,10,6
29853,Southbound,S,7754192,2,10,6
29853,Eastbound,W,1142386,2,10,6
29853,Westbound,W,1142386,2,10,6
30142,Eastbound,E,11034953,2,10,6
30142,Westbound,E,11034953,2,10,6
30142,Northbound,N,1140734,2,10,6
30142,Southbound,N,1140734,2,10,6
30142,Northbound,S,1140858,2,10,6
30142,Southbound,S,1140858,2,10,6
30142,Eastbound,W,30089765,2,10,6
30142,Westbound,W,30089765,2,10,6
31076,Eastbound,E,364,2,10,6
31076,Westbound,E,364,2,10,6
31076,Northbound,N,335,2,10,6
31076,Southbound,N,335,2,10,6
31076,Northbound,S,384,2,10,6
31076,Southbound,S,384,2,10,6
31081,Eastbound,E,30062735,2,10,6
31081,Westbound,E,30062735,2,10,6
31081,Northbound,S,1138891,2,10,6
31081,Southbound,S,1138891,2,10,6
31081,Eastbound,W,1138853,2,10,6
31081,Westbound,W,1138853,2,10,6
31119,Eastbound,E,20232386,2,10,6
31119,Westbound,E,20232386,2,10,6
31119,Northbound,N,907407,2,10,6
31119,Southbound,N,907407,2,10,6
31119,Northbound,S,20232413,2,10,6
31119,Southbound,S,20232413,2,10,6
31119,Eastbound,W,12387603,2,10,6
31119,Westbound,W,12387603,2,10,6
31502,Eastbound,E,6453793,2,10,6
31502,Westbound,E,6453793,2,10,6
31502,Northbound,N,1151,2,10,6
31502,Southbound,N,1151,2,10,6
31502,Northbound,S,1249,2,10,6
31502,Southbound,S,1249,2,10,6
31502,Eastbound,W,1192,2,10,6
31502,Westbound,W,1192,2,10,6
31530,Eastbound,E,20040174,2,10,6
31530,Westbound,E,20040174,2,10,6
31530,Northbound,N,20062075,2,10,6
31530,Southbound,N,20062075,2,10,6
31530,Northbound,S,10340176,2,10,6
31530,Southbound,S,10340176,2,10,6
31530,Eastbound,W,30080481,2,10,6
31530,Westbound,W,30080481,2,10,6
31899,Eastbound,E,30040112,2,10,6
31899,Westbound,E,30040112,2,10,6
31899,Northbound,N,7963589,2,10,6
31899,Southbound,N,7963589,2,10,6
31899,Northbound,S,7963578,2,10,6
31899,Southbound,S,7963578,2,10,6
31899,Eastbound,W,1139760,2,10,6
31899,Westbound,W,1139760,2,10,6
32585,Northbound,N,914520,2,10,6
32585,Southbound,N,914520,2,10,6
32585,Northbound,S,914570,2,10,6
32585,Southbound,S,914570,2,10,6
32861,Eastbound,E,440668,2,10,6
32861,Westbound,E,440668,2,10,6
32861,Northbound,S,440703,2,10,6
32861,Southbound,S,440703,2,10,6
32861,Eastbound,W,30004707,2,10,6
32861,Westbound,W,30004707,2,10,6
33554,Eastbound,E,8947513,2,10,6
33554,Westbound,E,8947513,2,10,6
33554,Northbound,N,1138579,2,10,6
33554,Southbound,N,1138579,2,10,6
33554,Northbound,S,7324285,2,10,6
33554,Southbound,S,7324285,2,10,6
33755,Eastbound,E,14067926,2,10,6
33755,Westbound,E,14067926,2,10,6
33755,Northbound,N,20042497,2,10,6
33755,Southbound,N,20042497,2,10,6
33755,Northbound,S,8145,2,10,6
33755,Southbound,S,8145,2,10,6
33755,Eastbound,W,14068267,2,10,6
33755,Westbound,W,14068267,2,10,6
34793,Northbound,S,30090495,2,10,9
34793,Southbound,S,30090495,2,10,9
35068,Westbound,E,440858,2,10,6
35068,Northbound,N,3306871,2,10,6
35068,Eastbound,W,440930,2,10,6
35068,Westbound,W,440932,2,10,6
35962,Eastbound,E,209,2,10,6
35962,Westbound,E,209,2,10,6
35962,Northbound,N,210,2,10,6
35962,Southbound,N,210,2,10,6
35962,Northbound,S,237,2,10,6
35962,Southbound,S,237,2,10,6
35962,Eastbound,W,212,2,10,6
35962,Westbound,W,212,2,10,6
36205,Eastbound,E,106715,2,10,6
36205,Westbound,E,106715,2,10,6
36205,Northbound,N,106682,2,10,6
36205,Southbound,N,106682,2,10,6
36205,Northbound,S,2216265,2,10,6
36205,Southbound,S,2216265,2,10,6
36205,Eastbound,W,106683,2,10,6
36205,Westbound,W,106683,2,10,6
36482,Eastbound,E,1138928,2,10,6
36482,Westbound,E,1138928,2,10,6
36482,Northbound,N,1138898,2,10,6
36482,Southbound,N,1138898,2,10,6
36482,Northbound,S,1138941,2,10,6
36482,Southbound,S,1138941,2,10,6
36482,Eastbound,W,1138898,2,10,6
36482,Westbound,W,1138898,2,10,6
36908,Eastbound,E,30074730,2,10,6
36908,Westbound,E,30074730,2,10,6
38016,Eastbound,E,107158,2,10,6
38016,Northbound,N,3633142,2,10,6
38016,Southbound,N,3633142,2,10,6
38016,Northbound,S,107172,2,10,6
38016,Southbound,S,107172,2,10,6
3944,Northbound,N,8609163,2,10,6
3944,Southbound,N,8609163,2,10,6
3944,Northbound,S,14173565,2,10,6
3944,Southbound,S,14173565,2,10,6
3944,Eastbound,E,14676155,2,10,6
3944,Westbound,E,14676155,2,10,6
5630,Eastbound,E,1143206,2,10,6
5630,Eastbound,W,8416891,2,10,6
5630,Northbound,N,14011752,2,10,6
5630,Westbound,E,1143206,2,10,6
5630,Westbound,W,8416891,2,10,6
5630,Southbound,N,14011752,2,10,6
5630,Northbound,S,1143413,2,10,6
5630,Southbound,S,1143413,2,10,6
38014,Eastbound,W,107376,2,10,6
38014,Northbound,N,3633149,2,10,6
38014,Southbound,N,3633149,2,10,6
38014,Northbound,S,107598,2,10,6
38014,Southbound,S,107598,2,10,6
37197,Eastbound,E,8417318,2,10,6
37197,Northbound,N,20048855,2,10,6
37197,Northbound,S,10386590,2,10,6
37197,Westbound,E,8417318,2,10,6
37197,Southbound,N,20048855,2,10,6
37197,Southbound,S,10386590,2,10,6
5881,Eastbound,E,8594649,2,10,6
5881,Eastbound,W,8608450,2,10,6
5881,Northbound,S,14066945,2,10,6
5881,Westbound,E,8594649,2,10,6
5881,Westbound,W,8608450,2,10,6
5881,Southbound,S,14066945,2,10,6
5881,Northbound,N,14037043,2,10,6
5881,Southbound,N,14037043,2,10,6
6370,Northbound,N,13516267,2,10,6
6370,Southbound,N,13516267,2,10,6
6370,Northbound,S,14021700,2,10,6
6370,Southbound,S,14021700,2,10,6
6370,Eastbound,E,1141702,2,10,6
6370,Westbound,E,1141702,2,10,6
11237,Northbound,S,8307,2,10,6
11237,Southbound,S,8307,2,10,6
11237,Eastbound,E,8540614,2,10,6
11237,Westbound,E,8540614,2,10,6
11237,Eastbound,W,8564418,2,10,6
11237,Westbound,W,8564418,2,10,6
28995,Eastbound,E,10561007,2,10,6
28995,Eastbound,W,4020931,2,10,6
28995,Northbound,S,20259264,2,10,6
28995,Southbound,S,20259264,2,10,6
29005,Northbound,N,440617,2,10,6
29005,Northbound,S,440647,2,10,6
29666,Northbound,N,13975174,2,10,6
29666,Northbound,S,13975173,2,10,6
29666,Eastbound,E,13975209,2,10,6
29666,Westbound,E,13975209,2,10,6
29666,Eastbound,W,13975199,2,10,6
29666,Westbound,W,13975199,2,10,6
31102,Northbound,N,14659533,2,10,6
31102,Southbound,N,14659533,2,10,6
31102,Northbound,S,7103121,2,10,6
31102,Southbound,S,7103121,2,10,6
31102,Eastbound,E,439723,2,10,6
31102,Westbound,E,439723,2,10,6
31102,Eastbound,W,3326996,2,10,6
31102,Westbound,W,3326996,2,10,6
31497,Northbound,N,7792724,2,10,6
31497,Southbound,N,7792724,2,10,6
31497,Northbound,S,7791757,2,10,6
31497,Southbound,S,7791757,2,10,6
31497,Eastbound,E,913243,2,10,6
31497,Westbound,E,913243,2,10,6
31497,Eastbound,W,3189174,2,10,6
31497,Westbound,W,3189174,2,10,6
4771,Northbound,S,906551,2,10,6
4771,Southbound,S,906553,2,10,6
4771,Eastbound,E,14659961,2,10,6
4771,Westbound,E,14659961,2,10,6
4771,Eastbound,W,906531,2,10,6
4771,Westbound,W,906531,2,10,6
4782,Northbound,N,7754370,2,10,6
4782,Southbound,N,7754370,2,10,6
4782,Northbound,S,30073947,2,10,6
4782,Southbound,S,30073947,2,10,6
4782,Eastbound,E,7847374,2,10,6
4782,Westbound,E,7847374,2,10,6
4782,Eastbound,W,3131290,2,10,6
4782,Westbound,W,3131290,2,10,6
4800,Northbound,N,9879233,2,10,6
4800,Southbound,N,9879233,2,10,6
4800,Northbound,S,8310,2,10,6
4800,Southbound,S,8310,2,10,6
4800,Eastbound,E,20112825,2,10,6
4800,Westbound,E,20112825,2,10,6
4800,Eastbound,W,8448,2,10,6
4800,Westbound,W,8448,2,10,6
4859,Northbound,N,914019,2,10,6
4859,Southbound,N,914021,2,10,6
4859,Eastbound,E,7325462,2,10,6
4859,Westbound,E,7325462,2,10,6
4859,Eastbound,W,914037,2,10,6
4859,Westbound,W,914037,2,10,6
6173,Northbound,N,6064458,2,10,6
6173,Southbound,N,6064458,2,10,6
6173,Northbound,S,444689,2,10,6
6173,Southbound,S,444689,2,10,6
6173,Eastbound,E,1903184,2,10,6
6173,Westbound,E,1903184,2,10,6
6173,Eastbound,W,444691,2,10,6
6173,Westbound,W,444691,2,10,6
6188,Southbound,N,1145031,2,10,6
6188,Northbound,S,7522996,2,10,6
6188,Southbound,S,7522996,2,10,6
6188,Eastbound,E,7531273,2,10,6
6188,Westbound,E,7531273,2,10,6
6188,Eastbound,W,2695772,2,10,6
6188,Westbound,W,2695772,2,10,6
27229,Northbound,N,437600,2,10,6
27229,Southbound,N,437600,2,10,6
27229,Northbound,S,437649,2,10,6
27229,Southbound,S,437649,2,10,6
27229,Eastbound,E,10906477,2,10,6
27229,Westbound,E,10906477,2,10,6
27229,Eastbound,W,437607,2,10,6
27229,Westbound,W,437607,2,10,6
28110,Northbound,N,111409,2,10,6
28110,Southbound,N,111409,2,10,6
28110,Northbound,S,14659154,2,10,6
28110,Southbound,S,14659154,2,10,6
28110,Eastbound,E,111407,2,10,6
28110,Westbound,E,111407,2,10,6
28110,Eastbound,W,8985610,2,10,6
28110,Westbound,W,8985610,2,10,6
32581,Northbound,N,2376168,2,10,6
32581,Southbound,N,2376168,2,10,6
32581,Northbound,S,7979414,2,10,6
32581,Southbound,S,7979414,2,10,6
32581,Eastbound,E,14014325,2,10,6
32581,Westbound,E,14014325,2,10,6
32581,Eastbound,W,14014241,2,10,6
32581,Westbound,W,14014241,2,10,6
5678,Northbound,S,444459,2,10,6
5678,Eastbound,E,30061209,2,10,6
5678,Eastbound,W,444252,2,10,6
5678,Westbound,W,20080557,2,10,6
5206,Northbound,N,30017819,2,10,6
5206,Southbound,N,910667,2,10,6
5206,Northbound,S,10663992,2,10,6
5206,Southbound,S,10663992,2,10,6
5206,Eastbound,E,10663903,2,10,6
5206,Westbound,E,10663903,2,10,6
5206,Westbound,W,30017792,2,10,6
4438,Northbound,N,906975,2,10,6
4438,Southbound,N,906980,2,10,6
4438,Northbound,S,907190,2,10,6
4438,Southbound,S,907198,2,10,6
4438,Eastbound,E,906974,2,10,6
4438,Westbound,E,906974,2,10,6
4438,Eastbound,W,907016,2,10,6
4438,Westbound,W,907016,2,10,6
5187,Northbound,N,1146052,2,10,6
5187,Southbound,N,1146052,2,10,6
5187,Northbound,S,1146072,2,10,6
5187,Southbound,S,1146072,2,10,6
5187,Eastbound,E,1146085,2,10,6
5187,Westbound,E,20102845,2,10,6
5187,Eastbound,W,1146181,2,10,6
5187,Westbound,W,30087988,2,10,6
4807,Northbound,N,906779,2,10,6
4807,Southbound,N,906777,2,10,6
4807,Northbound,S,906809,2,10,6
4807,Southbound,S,906813,2,10,6
4807,Eastbound,E,906786,2,10,6
4807,Westbound,E,906786,2,10,6
4807,Eastbound,W,906778,2,10,6
4807,Westbound,W,906778,2,10,6
5547,Northbound,N,907190,2,10,6
5547,Southbound,N,907198,2,10,6
5547,Northbound,S,907387,2,10,6
5547,Southbound,S,907390,2,10,6
5547,Eastbound,E,907189,2,10,6
5547,Westbound,E,907189,2,10,6
5547,Eastbound,W,907227,2,10,6
5547,Westbound,W,907227,2,10,6
5782,Northbound,N,907663,2,10,6
5782,Southbound,N,907667,2,10,6
5782,Northbound,S,9523599,2,10,6
5782,Southbound,S,907795,2,10,6
5782,Eastbound,E,10948099,2,10,6
5782,Westbound,E,10948099,2,10,6
5782,Eastbound,W,10113306,2,10,6
5782,Westbound,W,10113306,2,10,6
3970,Northbound,N,907863,2,10,6
3970,Southbound,N,907857,2,10,6
3970,Northbound,S,907989,2,10,6
3970,Southbound,S,20229268,2,10,6
3970,Eastbound,E,8115811,2,10,6
3970,Westbound,E,8115811,2,10,6
3970,Eastbound,W,6780334,2,10,6
3970,Westbound,W,6780334,2,10,6
4436,Northbound,N,908387,2,10,6
4436,Southbound,N,908368,2,10,6
4436,Northbound,S,908493,2,10,6
4436,Southbound,S,908497,2,10,6
4436,Eastbound,E,908411,2,10,6
4436,Westbound,E,908411,2,10,6
4436,Eastbound,W,8327622,2,10,6
4436,Westbound,W,8327622,2,10,6
4240,Northbound,N,1146215,2,10,6
4240,Southbound,N,1146215,2,10,6
4240,Northbound,S,8351261,2,10,6
4240,Southbound,S,8351261,2,10,6
4240,Eastbound,E,1146214,2,10,6
4240,Westbound,E,8351267,2,10,6
4240,Eastbound,W,1146303,2,10,6
4240,Westbound,W,30073994,2,10,6
35341,Northbound,N,3948690,2,10,6
35341,Southbound,N,3948690,2,10,6
35341,Northbound,S,7929917,2,10,6
35341,Southbound,S,7929917,2,10,6
35341,Eastbound,E,1146947,2,10,6
35341,Westbound,E,20161453,2,10,6
35341,Eastbound,W,1147026,2,10,6
35341,Westbound,W,12763897,2,10,6
4080,Northbound,N,1147048,2,10,6
4080,Southbound,N,1147048,2,10,6
4080,Eastbound,E,14189397,2,10,6
4080,Westbound,E,30007499,2,10,6
4080,Eastbound,W,30021714,2,10,6
4080,Westbound,W,1147135,2,10,6
5585,Northbound,N,1147136,2,10,6
5585,Southbound,N,1147136,2,10,6
5585,Eastbound,E,30021714,2,10,6
5585,Westbound,E,1147135,2,10,6
5585,Eastbound,W,30065735,2,10,6
5585,Westbound,W,2790371,2,10,6
3928,Northbound,N,1147537,2,10,6
3928,Southbound,N,1147537,2,10,6
3928,Eastbound,E,1147552,2,10,6
3928,Westbound,E,1147551,2,10,6
3928,Eastbound,W,1147544,2,10,6
3928,Westbound,W,5999366,2,10,6
5196,Eastbound,E,1147347,2,10,6
5196,Westbound,E,1147347,2,10,6
5196,Eastbound,W,2642049,2,10,6
5196,Westbound,W,30023645,2,10,6
5194,Northbound,N,1147287,2,10,6
5194,Southbound,N,1147287,2,10,6
5194,Eastbound,E,30018111,2,10,6
5194,Westbound,E,10250082,2,10,6
5194,Eastbound,W,30006411,2,10,6
5194,Westbound,W,30006408,2,10,6
5195,Northbound,N,9445898,2,10,6
5195,Southbound,N,9445898,2,10,6
5195,Eastbound,E,30065733,2,10,6
5195,Westbound,E,2790371,2,10,6
5195,Eastbound,W,30018111,2,10,6
5195,Westbound,W,10250082,2,10,6
3933,Northbound,N,3948690,2,10,6
3933,Southbound,N,3948690,2,10,6
3933,Northbound,S,7929917,2,10,6
3933,Southbound,S,7929917,2,10,6
3933,Eastbound,E,1146947,2,10,6
3933,Westbound,E,20161453,2,10,6
3933,Eastbound,W,1147026,2,10,6
3933,Westbound,W,12763897,2,10,6
4161,Northbound,N,1146976,2,10,6
4161,Southbound,N,1146976,2,10,6
4161,Northbound,S,7929920,2,10,6
4161,Southbound,S,7929920,2,10,6
4161,Eastbound,E,1147026,2,10,6
4161,Westbound,E,1146975,2,10,6
4161,Eastbound,W,30082883,2,10,6
4161,Westbound,W,1147016,2,10,6
12165,Northbound,N,30023614,2,10,6
12165,Southbound,N,30023614,2,10,6
12165,Northbound,S,14130686,2,10,6
12165,Southbound,S,14130686,2,10,6
12165,Eastbound,E,30082914,2,10,6
12165,Westbound,E,20233582,2,10,6
12165,Eastbound,W,13973647,2,10,6
12165,Westbound,W,20233583,2,10,6
4406,Northbound,N,14621056,2,10,6
4406,Southbound,N,14621056,2,10,6
4406,Northbound,S,14134900,2,10,6
4406,Southbound,S,14134900,2,10,6
4406,Eastbound,E,14134883,2,10,6
4406,Westbound,E,14134987,2,10,6
4406,Eastbound,W,14134884,2,10,6
4406,Westbound,W,14134990,2,10,6
3927,Northbound,N,30072807,2,10,6
3927,Southbound,N,30072807,2,10,6
3927,Northbound,S,1143847,2,10,6
3927,Southbound,S,1143847,2,10,6
3927,Eastbound,E,30002751,2,10,6
3927,Westbound,E,30002744,2,10,6
3927,Eastbound,W,30002759,2,10,6
3927,Westbound,W,30002748,2,10,6
5440,Northbound,S,445328,2,10,6
5440,Southbound,S,445328,2,10,6
5440,Eastbound,E,9234642,2,10,6
5440,Westbound,E,9234642,2,10,6
5440,Eastbound,W,445298,2,10,6
5440,Westbound,W,445298,2,10,6
11730,Northbound,S,5040647,2,10,6
11730,Southbound,S,5040647,2,10,6
11730,Eastbound,E,439628,2,10,6
11730,Westbound,E,439628,2,10,6
11730,Eastbound,W,439730,2,10,6
11730,Westbound,W,439730,2,10,6
28112,Eastbound,W,0,2,11,6
28112,Westbound,W,0,2,11,6
28112,Northbound,N,0,2,11,6
28112,Southbound,N,0,2,11,6
28112,Eastbound,E,0,2,11,6
28112,Westbound,E,0,2,11,6
455,Southbound,N,906898,1,10,12
28506,Eastbound,W,906898,1,10,12
24126,Northbound,S,30029306,1,10,12
3823,Northbound,S,30037208,1,10,12
34316,Eastbound,W,30012958,1,10,12
34317,Westbound,E,30012958,1,10,12
34009,Westbound,E,30073636,1,10,12
34008,Eastbound,W,30073636,1,10,12
29970,Westbound,W,104477,1,10,12
1980,Westbound,E,20140757,1,10,12
25357,Northbound,N,20041330,1,10,12
25360,Southbound,N,20041330,1,10,12
3285,Eastbound,W,30011544,1,10,12
33160,Southbound,N,14307786,1,10,12
33159,Northbound,N,14307786,1,10,12
28922,Eastbound,W,30085272,1,10,12
28921,Westbound,E,30085273,1,10,12
22250,Northbound,S,10487714,1,10,12
22251,Southbound,N,10487714,1,10,12
3504,Southbound,N,14304138,1,10,2
31473,Southbound,N,30004696,1,10,2
23107,Eastbound,W,112765,1,10,2
36363,Southbound,S,436109,1,10,2
24887,Westbound,W,30060510,1,10,2
24886,Eastbound,W,30060510,1,10,2
3526,Northbound,S,108379,1,10,2
28179,Southbound,N,30013783,1,10,2
28180,Northbound,N,30013783,1,10,2
29639,Northbound,N,30011526,1,10,2
23318,Southbound,N,30011526,1,10,2
34510,Southbound,N,20364355,1,10,2
30237,Northbound,S,20111019,1,10,2
20519,Westbound,W,30005881,1,10,2
1686,Northbound,S,105462,1,10,3
3351,Southbound,N,7514990,1,10,3
29614,Southbound,N,2597802,1,10,3
32485,Southbound,N,30075834,1,10,3
29673,Westbound,E,30005845,1,10,3
30787,Eastbound,W,20078109,1,10,4
20608,Northbound,S,7074349,1,10,4
20609,Southbound,N,7074349,1,10,4
37224,Southbound,N,111323,1,10,4
37225,Northbound,S,111323,1,10,4
33844,Eastbound,W,7731208,1,10,5
37388,Northbound,S,14049254,1,10,5
11487,Southbound,N,14019222,1,10,5
37390,Southbound,N,14049254,1,10,5
1179,Eastbound,E,911992,1,10,1
